都道府県コード又は市町村コード,No,都道府県名,市区町村名,事業所名,事業所名カナ,サービスの種類,住所,方書（ビル名等）,緯度,経度,電話番号,FAX番号,法人番号,法人の名称,事業所番号,利用可能曜日,利用可能曜日特記事項,定員,URL,高齢者の方と障害者の方が同時一体的に利用できるサービス,介護保険の通常の指定基準を満たしている,障害福祉の通常の指定基準を満たしている,備考
302015,3060190117,和歌山県,和歌山市,スミヤ訪問看護ステーション,スミヤホウモンカンゴステーション,居宅介護支援,和歌山市納定11-4,,34.237083400000000,135.191267400000010,073-475-0516,073-475-0517,4170005001122,社会医療法人スミヤ,3060190117,"平日,土曜日",,140,http://www.sumiya.or.jp,,,,
302015,3070109230,和歌山県,和歌山市,紀三井寺苑居宅介護支援事業所,キミイデラエンキョタクカイゴシエンジギョウショ,居宅介護支援,和歌山県和歌山市紀三井寺560-2,,34.181290984410886,135.184688021941000,073-441-8111,073-446-0120,8170005001325,社会福祉法人紀三福祉会,3070109230,"平日,土曜日,祝日",,176,https://www.kisan.or.jp,,,,
302015,3070103001,和歌山県,和歌山市,居宅介護支援事業所バイオレット,キョタクカイゴシエンジギョウショバイオレット,居宅介護支援,和歌山市平尾2番地1,,34.206896198442240,135.244935555819700,073-478-1801,073-478-3834,8170005001309,社会福祉法人寿敬会,3070103001,"平日,土曜日",営業時間外は職員の携帯電話に転送しており、相談窓口は24時間体制となっています。,195,http://www.jukeikai.jp,,,,
302015,3070104827,和歌山県,和歌山市,居宅介護支援事業所ハルジオン,キョタクカイゴシエンジギョウショハルジオン,居宅介護支援,和歌山県和歌山市井ノ口302-5,,34.239356913352665,135.247797009871600,073-477-7771,073-477-7182,8170005001309,社会福祉法人寿敬会,3070104827,平日,,5,http://www.jukeikai.jp/,,,,
302015,3010110827,和歌山県,和歌山市,河西診療所,カセイシンリョウショ,居宅介護支援,和歌山市平井66-1,,34.259936100000000,135.166021300000000,073-451-6171,072-451-6129,5170005001261,和歌山中央医療生活協同組合,3010110827,平日,,0,http://www.w-iryoseikyo.com/inst/kasei.html,,,,
302015,3070113794,和歌山県,和歌山市,ケアプランセンター生協中之島,ケアプランセンターセイキョウナカノシマ,居宅介護支援,和歌山県和歌山市中之島880-2,,34.243425899999990,135.185969200000000,073-422-3476,073-422-4058,5170005001261,和歌山中央医療生活協同組合,3070113794,平日,なし,0,,,,,
302015,3070108364,和歌山県,和歌山市,ネクストライフ紀三井寺,ネクストライフキミイデラ,居宅介護支援,和歌山県和歌山市三葛243-1,,34.191916400000000,135.186052199999950,073-446-6151,073-444-7152,6170002006139,オーアンドケイ有限会社,3070108364,平日,定休日も電話対応可　073-446-6151,0,http://www.ikoinosato-group.com/,,,,
302015,3070114800,和歌山県,和歌山市,田辺中央病院第2ケアプランセンター,タバベチュウオウビョウインダイニケアプランセンター,居宅介護支援,和歌山県和歌山市栗栖6-18,,34.236525059207350,135.224057682682880,073-494-3532,073-499-8495,6170005003488,医療法人研医会田辺中央病院,3070114800,平日,,0,,,,,
302015,3070105535,和歌山県,和歌山市,りゅうじん居宅介護支援センター,リュウジンキョタクカイゴシエンセンター,居宅介護支援,和歌山県和歌山市北中島１丁目5-1,,34.213666600000000,135.187410099999960,073-497-5100,073-424-6067,1170005001109,医療法人真正会,3070105535,"平日,土曜日",１２月３０日から１月４日迄、８月１３日から１６日迄休日とする。,0,http://www12.ocn.ne.jp/~ryujin/,,,,
302015,3050180003,和歌山県,和歌山市,パインドーム介護支援センター,パインドームカイゴシエンセンター,居宅介護支援,和歌山県和歌山市松江東2丁目4-26,,34.245320300000000,135.134748899999980,073-456-0200,073-456-5775,2170005001124,医療法人青松会,3050180003,平日,,0,http://www.seishou-kai.jp,,,,
302015,3070112309,和歌山県,和歌山市,えーる,エール,居宅介護支援,杭ノ瀬113-8,,34.213055300000000,135.191516099999940,090-3874-5943,073-419-0318,7170005006465,一般社団法人地域生きがいサポートえーる,3070112309,平日,基本営業日・営業時間以外でも、対応可能。,40,,,,,
302015,3070113257,和歌山県,和歌山市,株式会社Way,カブシキガイシャウェイ,居宅介護支援,和歌山県和歌山市西高松二丁目１５－５,,34.203941742116250,135.170380296233930,073‐488‐9775,073‐488‐9776,3170001015779,株式会社Ｗａｙ,3070113257,平日,年末年始（12/31～1/3まで）は休みとなっています,0,,,,,
302015,3070111434,和歌山県,和歌山市,ケアプランセンター　きづき,ケアプランセンター　キヅキ,居宅介護支援,和歌山県和歌山市南出島74-7　A101,,34.217605579724440,135.194371423946140,073-471-5581,073-471-5588,3170001013865,株式会社きづき,3070111434,平日,,5,,,,,
302015,3070105626,和歌山県,和歌山市,なのはなケアプランセンター,ナノハナケアプランセンター,居宅介護支援,和歌山市吹上３丁目１－６５,,34.219618575645510,135.171615374096740,073-427-3222,073-435-3223,8170001005032,株式会社すまいるケアーサービス,3070105626,"平日,土曜日",,152,http://www,,,,
302015,3070111954,和歌山県,和歌山市,居宅介護支援事業所オリーブ,キョタクカイゴシエンジギョウショオリーブ,居宅介護支援,和歌山県和歌山市舟津町４丁目１４－１ニューハイツ舟津１０４号,ニューハイツ舟津１０４号,34.219173827283440,135.158743665081830,０７３－４９４－６２５６,０７３－４９４－６２５８,6170001003450,株式会社ユーコー,3070111954,平日,３６５日２４時間電話対応可能。,0,,,,,
302015,3070110865,和歌山県,和歌山市,株式会社　向陽,カブシキガイシャ　コウヨウ,居宅介護支援,和歌山市中之島784番地1,,34.239891639686526,135.179182465907500,073-499-8846,073-499-8847,7170001013663,株式会社向陽,3070110865,平日,電話等により24時間連絡の取れる体制とする,,http://ｗｗｗ.ｋｏｙｏ-ｏｏｔａ.ｃｏ.ｊｐ/,,,,
302015,3070112275,和歌山県,和歌山市,ケアプランセンター紬伎,ケアプランセンターツムギ,居宅介護支援,和歌山県和歌山市弘西92番地アヴニール202号,アヴニール202号,34.266603399053345,135.234285355586220,073-464-1555,173-464-1557,3170003001100,合同会社紬伎,3070112275,平日,8/13～8/15・12/29～1/3を除く（改行）上記の営業時間に関わらず、電話等により２４時間常時連絡が可能な体制とする。,0,,,,,
302015,3070101831,和歌山県,和歌山市,皆楽園小倉ケアプランセンター,カイラクエンオグラケアプランセンター,居宅介護支援,和歌山県和歌山市吐前６２０－１,,34.242931600000000,135.274702500000000,073-465-3751,073-465-3750,6170005003100,社会福祉法人皆楽園,3070101831,"平日,祝日",,0,http://kairakuen.or.jp,,,,
302015,3070100056,和歌山県,和歌山市,紀伊てまり苑居宅介護支援事業所,キイテマリエンキョタクカイゴシエンジギョウショ,居宅介護支援,和歌山市西田井２２４番地,,34.257474300000000,135.232952699999940,073-462-6020,073-462-6771,7170005001318,社会福祉法人紀伊福祉会,3070100056,"平日,土曜日,日曜日,祝日",,147,https://www.kii-fukushikai.or.jp,,,,
302015,3070100510,和歌山県,和歌山市,琴の浦居宅介護支援センター,コトノウラキョタクカイゴシエンセンター,居宅介護支援,和歌山市毛見１４５１番地,,34.157651733378670,135.184342383310900,073-444-8027,073-446-4821,4170005001279,社会福祉法人琴の浦リハビリテイションセンター,3070100510,平日,,0,http://www.kotonoura.or.jp,,,,
302015,3070100296,和歌山県,和歌山市,竹の里園居宅介護支援事業所,タケノサトエン,居宅介護支援,和歌山市明王寺３－１,,34.213312100000000,135.254191200000040,073-466-2233,073-478-3313,4170005001329,社会福祉法人浩和会,3070100296,"平日,土曜日,日曜日,祝日",,0,https://www.takenosatoen.jp,,,,
302015,3070103563,和歌山県,和歌山市,愛ケアサービス,アイケアサービス,居宅介護支援,和歌山市下三毛４６４番地１,,34.242725753480440,135.297167986496450,073-465-2020,073-465-2040,8170002005717,有限会社愛ケアサービス,3070103563,"平日,土曜日",営業時間外でも連絡可能な体制,0,,,,,
302015,3070106392,和歌山県,和歌山市,光彩ケアプランセンター,コウサイケアプランセンター,居宅介護支援,和歌山市大河内１８８－３,,34.199324634218870,135.259977378365300,073-466-3021,073-466-3022,1170002005780,有限会社光彩,3070106392,平日,必要に応じて電話等により24時間連絡が可能。,,,,,,
302015,3070106384,和歌山県,和歌山市,ケアプランセンター　夢,ケアプランセンター　ユメ,居宅介護支援,和歌山市築港4丁目9-3,,34.220865500000010,135.152809500000000,073-499-1347,073-499-1348,1170002005384,有限会社　夢,3070106384,平日,12月29日～1月3日休日,0,,,,,
302015,3070106400,和歌山県,和歌山市,ケアプランセンター　ちから,ケアプランセンター　チカラ,居宅介護支援,和歌山市森小手穂75番地4,,34.206591100000010,135.224779700000030,073-475-5505,073-475-5506,8170002005972,力土建有限会社,3070106400,平日,上記の営業時間及び休日にかかわらず、電話等により２４時間常時、連絡が可能な体制とする。,0,,,,,
302015,3070106228,和歌山県,和歌山市,セントケア和歌山,セントケアワカヤマ,居宅介護支援,和歌山市友田町4丁目130番地A-tower２階207-1号室,A-tower２階207-1号室,34.233134927685500,135.188570003058970,073-494-6773,073-494-6660,0003070106228,セントケア和歌山株式会社,3070106228,平日,電話等により、24時間連絡が可能な体制を取るものとする。,0,https://www.saint-care.com,,,,
302015,3070114263,和歌山県,和歌山市,ぷらいむ,プライム,居宅介護支援,和歌山県和歌山市善明寺268-3,,34.260344500000000,135.187622200000000,080-2576-2830,050-3737-9429,4170003001743,マーサーズトレイディングジャパン合同会社,3070114263,平日,土曜、日曜、祝日については事前に調整させて頂ければ対応可能です。,44,https://prime.marthers.net/,,,,
302015,3070108489,和歌山県,和歌山市,居宅介護支援事業所あい向,キョタクカイゴシエンジギョウショアイムカイ,居宅介護支援,和歌山県和歌山市向１４３,,34.259582565597540,135.142514142575000,073-452-8739,073-498-8888,5170005001071,医療法人愛晋会,3070108489,"平日,土曜日",,0,http://www.nakae.or.jp/contents/ai_mukai/index.html,,,,
302015,3010112799,和歌山県,和歌山市,医療法人　仁泉会　丸山整形外科,イリョウホウジン　ジンセンカイ　マルヤマセイケイゲカ,居宅介護支援,和歌山県和歌山市舟大工町12,,34.234583000000000,135.169280599999980,073-488-9035,073-488-9036,7170005001111,医療法人仁泉会,3010112799,"平日,土曜日",災害時等は理事長が営業困難と判断した場合に限り、休業とする。,0,http://www.maruyama-seikei.com,,,,
302015,3070112861,和歌山県,和歌山市,居宅介護支援事業所　こだま,キョタクカイゴシエンジギョウショ　コダマ,居宅介護支援,和歌山県和歌山市友田町四丁目130番地A-tower,A-tower,34.233218135057180,135.188824068786630,073-436-0112,073-436-0118,2170005001149,医療法人博文会,3070112861,平日,但し、緊急時について電話で対応可能な体制をとっています。,0,https://www.hakubunkai.com/kodama/,,,,
302015,3070109248,和歌山県,和歌山市,ニチイケアセンター和歌山松江,ニチイケアセンターワカヤママツエ,居宅介護支援,和歌山市松江北3丁目5-34三紀ビル2階,三紀ビル2階,34.254177635689736,135.136174073016380,073-457-1620,073-453-0953,3010001025868,株式会社ニチイ学館,3070109248,平日,,0,http://www.nichiigakkan.co.jp,,,,
302015,3070107507,和歌山県,和歌山市,和佐居宅介護支援センターふれあい,ワサキョタクカイゴシエンセンターフレアイ,居宅介護支援,和歌山県和歌山市禰宜６６,,34.233144363771870,135.251852574205030,073-460-2747,073-460-2748,5170001007023,株式会社ふれあい,3070107507,平日,２４時間連絡可能な体制,80,,,,,
302015,3070106731,和歌山県,和歌山市,ケアプランセンター　ほっとらいん,ケアプランセンター　ホットライン,居宅介護支援,和歌山市内原882番地1,,34.169872462648364,135.193992595747100,073-463-4814,073-463-4815,6170001006627,株式会社　ほっとらいん,3070106731,平日,,8,,,,,
302015,3070104959,和歌山県,和歌山市,さぎのもり,サギノモリ,居宅介護支援,和歌山市鷺ノ森西ノ丁２５番地株式会社家具ノ谷沢内,株式会社家具ノ谷沢内,34.235832900000000,135.170441500000040,073-422-0333,073-422-9226,5170001000630,株式会社家具ノ谷沢,3070104959,平日,電話等により、２４時間常時連絡が可能な体制とする,0,http://www.tanizawa.biz,,,,
